race_number,saddle_number,win_fair_price,win_starting_price,winner
7208,2,43.8646,43.8882,0
7208,4,228.1972,216.7345,0
7209,8,5.0701,4.7365,0
7209,11,7.3933,7.4021,0
7209,10,7.2612,7.4787,0
7209,12,7.7412,7.8475,1
7209,13,8.5041,8.4783,0
7209,6,8.3575,8.5799,0
7209,3,21.6729,22.2599,0
7209,1,30.2153,31.7915,0
7209,5,47.3374,45.4208,0
7209,7,44.4466,45.8623,0
7209,9,61.5654,59.9503,0
7209,2,63.6382,64.3763,0
7209,4,116.9644,118.4732,0
7210,7,2.2996,2.3367,1
7210,2,6.7532,6.9129,0
7210,1,7.4118,7.253,0
7210,5,13.3269,13.0518,0
7210,4,13.3357,13.3899,0
7210,10,18.506,19.3364,0
7210,6,36.1061,35.9667,0
7210,3,52.5815,53.7463,0
7210,8,55.9214,57.1065,0
7210,9,74.1614,76.5662,0
7211,9,4.2843,4.3044,0
7211,2,5.0181,5.0072,1
7211,13,5.5323,5.5295,0
7211,4,8.6949,8.9317,0
7211,7,13.2159,13.4905,0
7211,1,17.7464,17.6392,0
7211,8,19.6364,19.7188,0
7211,10,25.7043,25.5571,0
7211,6,29.7035,30.7137,0
7211,3,143.4043,144.4904,0
7211,5,185.1361,187.2643,0
7211,12,373.2544,359.7453,0
7211,11,1021.0633,993.0468,0
7212,6,4.333,4.2991,0
7212,11,6.5225,6.4009,0
7212,8,6.5519,6.4854,0
7212,1,9.9727,9.9784,1
7212,7,10.6525,10.6385,0
7212,2,11.3424,11.1355,0
7212,4,14.7959,14.9179,0
7212,9,24.4964,23.9898,0
7212,3,32.907,32.6015,0
7212,5,36.549,38.3719,0
7212,10,67.5599,68.2969,0
7213,1,3.2195,3.1995,0
7213,12,3.9219,3.9904,0
7213,8,6.0802,6.0493,0
7213,10,12.3628,11.4984,0
7213,2,13.8928,13.4012,0
7213,13,38.3708,37.8181,0
7213,3,41.1148,42.437,0
7213,4,62.5656,61.0233,0
7213,9,64.5712,65.6932,1
7213,6,70.1049,68.5906,0
7213,11,67.8336,71.0779,0
7213,7,216.6686,210.812,0
7213,5,624.2139,606.7027,0
7214,4,2.6378,2.7195,0
7214,7,3.5856,3.5516,1
7214,5,8.6321,9.0325,0
7214,3,10.9309,10.4531,0
7214,1,17.0535,16.6472,0
7214,2,20.9127,21.5974,0
7214,8,49.8151,49.0042,0
7214,6,122.9593,126.0887,0
7215,3,3.3778,3.4637,0
7215,5,4.5984,4.8016,1
7215,8,7.1591,7.0772,0
7215,1,8.617,8.1585,0
7215,7,8.7363,8.9007,0
7215,4,10.8096,10.2049,0
7215,6,71.0767,70.7073,0
7215,2,102.9968,104.0294,0
7216,2,2.0668,2.1058,0
7216,6,4.1919,4.2688,0
7216,8,10.5879,10.2566,0
7216,4,13.315,14.1141,0
7216,5,20.87,20.4981,0
7216,1,25.4725,24.5261,0
7216,7,75.3307,79.18,1
7216,3,131.5335,136.9956,0
7217,7,3.4993,3.3944,1
7217,6,4.5036,4.6123,0
7217,5,5.6069,5.3258,0
7217,2,9.0232,8.3068,0
7217,8,18.6975,19.7511,0
7217,10,22.0635,22.0601,0
7217,1,29.2383,28.8933,0
7217,3,29.2153,29.6895,0
7217,9,36.4633,35.5782,0
7217,4,119.8828,116.5218,0
7218,2,4.5162,4.5203,0
7218,4,6.7733,6.5381,0
7218,1,8.8942,9.1302,0
7218,8,9.4449,9.8403,0
7218,5,10.1235,10.4025,0
7218,11,16.8053,16.1097,0
7218,13,20.632,19.6062,1
7218,7,21.952,20.8091,0
7218,15,26.3697,25.9307,0
7218,9,33.5019,34.7021,0
7218,3,38.0512,37.5534,0
7218,12,43.9383,44.3044,0
7218,14,59.8522,61.1222,0
7218,6,62.3747,65.7138,0
7218,10,92.8725,93.4252,0
7219,7,2.7404,2.7472,0
7219,2,4.132,4.3113,1
7219,6,6.2848,6.1422,0
7219,3,9.813,9.7589,0
7219,4,11.9141,11.2479,0
7219,1,31.1448,31.9474,0
7219,5,77.3805,75.4785,0
7219,8,324.0979,329.4083,0
7220,1,3.2664,3.3083,1
7220,4,5.2705,5.1898,0
7220,11,8.6776,8.6214,0
7220,13,11.4682,11.354,0
7220,5,12.1842,12.6021,0
7220,12,24.7888,25.8415,0
7220,2,28.2408,27.7168,0
7220,3,33.3255,34.925,0
7220,7,37.0966,36.7322,0
7220,9,41.4123,42.1152,0
7220,8,48.9797,46.2308,0
7220,14,48.2671,48.3113,0
7220,10,74.5079,74.296,0
7220,6,122.0616,126.8111,0
7221,6,4.2038,4.4212,0
7221,3,5.0467,4.8935,0
7221,2,5.0143,5.0357,1
7221,4,8.4914,8.3698,0
7221,5,13.4428,13.6144,0
7221,1,14.8291,14.4586,0
7221,7,14.5674,15.3107,0
7221,8,27.5448,28.1396,0
7222,7,2.7811,2.8105,0
7222,8,3.915,3.7956,0
7222,1,9.0304,9.2676,0
7222,4,10.2737,10.0765,0
7222,5,16.0154,16.0838,1
7222,2,16.2882,16.1653,0
7222,6,20.3246,19.6454,0
7222,3,256.6219,269.4427,0
7223,2,2.1453,2.0774,0
7223,6,4.084,4.1211,1
7223,1,6.0258,5.7477,0
7223,3,18.8782,18.0614,0
7223,4,19.641,19.6179,0
7223,5,52.1449,49.6337,0
7224,3,3.2228,3.2108,1
7224,14,6.5051,6.6407,0
7224,2,13.9444,13.7933,0
7224,1,15.6322,14.9178,0
7224,10,16.0681,16.076,0
7224,11,20.9672,20.7298,0
7224,7,20.7287,20.8809,0
7224,4,21.976,21.1756,0
7224,6,21.6855,22.2228,0
7224,13,25.327,24.6869,0
7224,12,26.0577,27.1306,0
7224,5,30.6273,31.6711,0
7224,9,45.0552,44.9205,0
7224,8,56.1579,54.5038,0
7225,1,2.9172,2.9819,1
7225,4,4.2833,4.2929,0
7225,7,7.4302,7.3223,0
7225,5,9.6915,10.276,0
7225,2,10.3263,10.6472,0
7225,6,13.8457,12.8809,0
7225,3,59.1327,60.8644,0
7226,10,2.5938,2.6744,0
7226,6,8.3746,8.6032,0
7226,9,9.5944,9.2677,1
7226,2,10.8007,10.8659,0
7226,7,11.669,11.9859,0
7226,8,12.0337,12.3223,0
7226,3,15.5232,15.9548,0
7226,11,32.5913,31.9116,0
7226,5,46.4657,44.4848,0
7226,4,84.7044,85.2732,0
7226,1,991.4427,983.2439,0
7227,10,4.4786,4.4138,1
7227,1,5.3295,5.2642,0
7227,2,8.4061,7.9712,0
7227,6,9.4194,9.6411,0
7227,8,12.1106,12.4242,0
7227,3,13.9327,14.1589,0
7227,11,14.9855,15.018,0
7227,9,15.998,15.9061,0
7227,7,18.6949,19.2765,0
7227,5,47.5503,46.7038,0
7227,4,171.0135,174.2675,0
7228,8,5.4979,5.4587,0
7228,11,5.652,5.8055,1
7228,5,5.9215,5.829,0
7228,4,7.3151,7.8702,0
7228,3,10.3857,10.1294,0
7228,6,14.2851,14.7309,0
7228,1,20.4743,20.3737,0
7228,10,21.037,21.0196,0
7228,9,30.0066,29.5059,0
7228,7,32.8196,31.8657,0
7228,2,109.382,105.0044,0
7229,4,3.0048,2.979,1
7229,1,6.9125,6.9931,0
7229,5,7.4646,7.201,0
7229,3,7.012,7.2793,0
7229,7,9.1476,8.7012,0
7229,2,9.2033,9.7129,0
7229,6,35.7371,36.0366,0
7230,5,2.6324,2.7259,0
7230,4,3.2446,3.4623,0
7230,1,10.1961,9.7873,0
7230,7,14.348,14.722,1
7230,8,17.3137,18.7405,0
7230,2,24.1411,24.2779,0
7230,6,33.8397,34.8001,0
7230,3,64.8912,64.6099,0
7231,4,2.7968,2.7983,1
7231,2,3.5125,3.6715,0
7231,1,4.0491,4.0037,0
7231,3,18.7773,18.5677,0
7231,6,31.1452,31.5807,0
7231,5,39.3336,39.3467,0
7232,3,2.6362,2.5899,0
7232,2,5.2204,5.1687,0
7232,5,6.4777,6.5755,0
7232,4,7.6468,7.5045,1
7232,1,10.1479,9.8832,0
7232,6,22.0212,22.1837,0
7233,4,1.5658,1.6251,0
7233,5,6.3228,6.2556,1
7233,3,6.6506,6.6118,0
7233,2,30.5422,30.4367,0
7233,1,49.7373,49.8266,0
7234,5,4.7263,4.6327,0
7234,6,4.8473,4.8934,0
7234,8,6.1333,6.3058,1
7234,4,6.3797,6.3573,0
7234,7,9.0236,9.0558,0
7234,3,12.7258,13.0946,0
7234,9,17.8543,18.5472,0
7234,2,59.6805,60.9865,0
7234,1,6172.8125,1000,0
7235,8,3.5306,3.5734,0
7235,6,4.6573,4.6584,0
7235,5,7.7922,7.9369,0
7235,7,9.0778,8.8078,0
7235,2,11.6445,11.881,1
7235,3,15.3235,15.7209,0
7235,4,19.3512,19.4439,0
7235,9,22.7716,22.6745,0
7235,1,59.4353,61.076,0
7236,2,2.3511,2.378,0
7236,5,3.5099,3.7033,0
7236,1,5.7787,5.6835,1
7236,6,17.076,16.1911,0
7236,3,22.0198,21.2766,0
7236,7,95.7638,95.5092,0
7236,4,435.6411,428.4379,0
7237,5,4.6513,4.6051,1
7237,3,4.7543,4.6628,0
7237,1,4.7486,4.7486,0
7237,2,6.3264,6.245,0
7237,4,8.4061,8.2634,0
7237,7,17.3244,16.78,0
7237,6,34.0945,34.2681,0
7238,1,4.0869,3.9923,0
7238,4,4.8829,4.9835,0
7238,6,4.9485,5.0581,1
7238,10,8.2154,8.3987,0
7238,11,11.8179,11.7004,0
7238,7,24.5205,23.7702,0
7238,2,33.6402,34.642,0
7238,3,41.1988,41.7145,0
7238,8,52.9787,54.8385,0
7238,9,57.0168,57.0662,0
7238,5,91.7152,95.5484,0
7239,8,2.3223,2.2315,0
7239,6,4.8406,4.9792,1
7239,1,9.2629,9.2412,0
7239,3,15.2343,15.3934,0
7239,2,15.735,15.6415,0
7239,4,17.6828,16.5464,0
7239,5,17.4674,18.345,0
7239,7,84.3433,84.3713,0
7240,1,3.1527,3.0956,0
7240,8,3.4581,3.5682,0
7240,2,8.9843,8.8726,0
7240,7,9.747,9.7337,1
7240,6,11.4847,11.5148,0
7240,5,26.1881,26.7849,0
7240,4,32.1301,33.4164,0
7240,3,42.8201,42.3446,0
7241,4,1.2656,1.2888,1
7241,1,5.7335,5.7029,0
7241,3,45.6349,42.66,0
7241,2,73.816,69.5719,0
7242,3,2.836,2.7611,1
7242,6,5.9012,5.8539,0
7242,1,6.6252,6.6421,0
7242,8,9.7671,10.0592,0
7242,9,12.6346,12.1919,0
7242,4,15.115,15.4134,0
7242,7,19.3831,20.2137,0
7242,5,58.6696,59.004,0
7242,2,93.738,93.123,0
7243,3,3.0689,3.1119,0
7243,5,3.1432,3.2226,0
7243,1,6.6514,6.4103,0
7243,4,10.0063,9.6285,0
7243,2,9.4587,9.7107,1
7244,4,4.9135,4.9877,0
7244,5,5.7173,6.005,1
7244,9,6.4681,6.5714,0
7244,2,7.5808,7.2427,0
7244,6,9.8917,9.3445,0
7244,3,13.5151,13.2673,0
7244,1,14.6819,15.0174,0
7244,7,17.006,16.4708,0
7244,8,30.2556,30.0949,0
7245,7,2.2005,2.3862,1
7245,2,3.9994,4.0295,0
7245,5,4.5476,4.7799,0
7245,4,20.0104,20.667,0
7245,6,60.5733,59.5697,0
7245,3,112.1386,107.7242,0
7245,1,4649.5248,1000,0
7246,5,2.1461,2.0929,1
7246,4,5.9412,5.9446,0
7246,6,9.5803,9.4138,0
7246,3,15.3208,15.459,0
7246,9,15.8524,16.1007,0
7246,2,16.9917,16.8841,0
7246,1,27.926,26.6886,0
7246,8,28.6095,29.7098,0
7246,7,296.5244,321.4772,0
7247,3,1.234,1.2725,0
7247,1,8.9269,8.4553,1
7247,2,12.8806,12.8845,0
7248,3,1.4509,1.4565,1
7248,4,7.431,7.258,0
7248,1,9.5809,9.2871,0
7248,2,26.3765,26.2968,0
7248,5,29.5047,28.8419,0
7249,9,2.1511,2.0868,0
7249,10,5.1262,5.1185,1
7249,4,9.1987,9.2103,0
7249,11,14.112,13.9212,0
7249,5,15.937,16.5077,0
7249,6,26.028,24.9582,0
7249,3,36.8158,36.1989,0
7249,2,45.2353,46.5622,0
7249,7,216.3419,206.6498,0
7249,8,309.6509,322.8189,0
7249,1,457.9568,475.9861,0
7250,3,2.1176,2.1313,1
7250,1,5.0065,5.0293,0
7250,2,6.0827,5.863,0
7250,4,6.1114,6.3781,0
7251,9,2.1642,2.2095,1
7251,10,5.9676,5.9021,0
7251,2,10.392,10.3757,0
7251,7,15.0544,14.6622,0
7251,3,20.7305,20.1468,0
7251,1,21.0179,21.0836,0
7251,8,27.2886,26.334,0
7251,6,32.8306,32.0553,0
7251,4,41.8108,43.077,0
7251,5,47.9345,45.389,0
7252,3,2.166,2.0881,0
7252,2,2.6215,2.5992,1
7252,1,6.3753,6.4167,0
7253,1,1.4459,1.4859,0
7253,3,5.8106,5.7216,1
7253,4,8.0021,7.5886,0
7253,2,88.2982,85.0705,0
7254,8,2.7144,2.8153,0
7254,5,3.648,3.753,1
7254,1,4.7122,4.7746,0
7254,7,13.6043,13.5121,0
7254,4,31.3954,32.8019,0
7254,3,42.1242,42.0276,0
7254,6,86.0912,83.0181,0
7254,2,220.354,212.696,0
7255,4,2.3609,2.3989,1
7255,1,3.281,3.2837,0
7255,2,4.5342,4.6307,0
7255,3,24.8609,27.1886,0
7255,5,91.844,93.2963,0
7256,5,3.7886,3.8418,0
7256,3,3.7715,3.9281,0
7256,4,6.3687,6.2769,0
7256,6,8.1646,8.1881,1
7256,8,10.7032,10.6285,0
7256,2,14.1718,14.3205,0
7256,1,67.9074,68.6918,0
7256,7,78.8195,82.6812,0
7257,8,4.7189,4.7941,0
7257,12,6.2833,6.2703,0
7257,1,6.3228,6.3105,0
7257,4,8.7555,8.579,0
7257,7,12.691,13.458,0
7257,10,14.6845,14.9629,0
7257,5,17.8748,19.1942,0
7257,9,22.2059,22.4248,1
7257,2,35.8143,35.6683,0
7257,13,37.9391,37.5448,0
7257,3,46.0544,47.121,0
7257,6,51.1231,54.0907,0
7257,11,76.1147,75.757,0
7258,12,3.6907,3.7964,1
7258,5,5.36,5.4136,0
7258,8,7.3746,7.5004,0
7258,9,8.1309,8.2113,0
7258,3,12.3496,11.4788,0
7258,7,14.0919,13.7486,0
7258,10,18.1289,17.2051,0
7258,13,34.4886,34.206,0
7258,11,56.2639,56.7216,0
7258,6,69.1767,66.607,0
7258,4,92.3447,91.3748,0
7258,1,414.4868,408.802,0
7258,2,428.8503,420.2507,0
7259,3,3.6028,3.4112,0
7259,10,3.9356,3.8372,1
7259,7,4.2661,4.4872,0
7259,4,8.8494,9.1602,0
7259,6,30.8961,33.0063,0
7259,5,39.3636,38.9989,0
7259,9,39.2043,41.0577,0
7259,8,53.0902,51.447,0
7259,1,97.7447,99.2655,0
7259,2,116.3658,123.5264,0
7260,6,2.6197,2.61,0
7260,4,2.929,2.8963,1
7260,9,9.868,10.0638,0
7260,2,10.9496,10.7828,0
7260,8,27.6709,26.1426,0
7260,3,37.7361,38.5875,0
7260,5,92.5713,91.442,0
7260,7,109.1695,108.4797,0
7260,1,623.2407,599.7286,0
7261,1,3.4499,3.4868,1
7261,4,3.6032,3.8308,0
7261,5,4.7556,4.8052,0
7261,2,12.2955,11.9485,0
7261,6,15.7413,16.4068,0
7261,3,24.0212,25.2074,0
7261,7,27.9052,26.7577,0
7262,1,2.2869,2.1895,1
7262,2,2.2379,2.2816,0
7262,4,10.8935,10.5185,0
7262,5,71.973,73.3138,0
7262,3,98.1373,98.7912,0
7263,5,3.0729,3.0327,0
7263,4,5.4829,5.5437,0
7263,1,5.9275,6.0715,1
7263,2,8.2881,8.6878,0
7263,8,12.031,11.7465,0
7263,6,18.7488,19.0308,0
7263,9,30.4585,29.7848,0
7263,7,31.3178,32.703,0
7263,3,620.4388,640.1302,0
7264,1,1.9196,1.942,1
7264,4,3.1826,3.2245,0
7264,3,8.3108,8.5988,0
7264,2,22.4597,21.842,0
7265,6,3.7343,3.7255,1
7265,3,5.8429,6.0337,0
7265,4,6.2211,6.2348,0
7265,8,6.8012,6.7017,0
7265,9,11.949,11.5041,0
7265,5,19.2205,18.6537,0
7265,11,21.3254,21.5088,0
7265,2,38.6769,39.4092,0
7265,1,45.0552,44.2113,0
7265,7,67.641,66.4906,0
7265,10,127.4104,127.588,0
7266,4,2.2094,2.2187,0
7266,6,3.1146,3.1326,1
7266,5,12.096,12.2269,0
7266,3,17.7621,17.4446,0
7266,1,18.8719,17.9838,0
7266,2,29.1061,28.6429,0
7267,5,2.5856,2.6471,0
7267,6,4.4664,4.2742,1
7267,7,5.4385,5.536,0
7267,3,9.7496,9.4374,0
7267,2,18.6097,19.3554,0
7267,4,37.8216,38.115,0
7267,1,44.0011,43.1934,0
7268,10,3.187,3.2341,1
7268,7,5.2355,5.318,0
7268,9,6.454,6.1926,0
7268,1,11.6274,11.1853,0
7268,5,12.8782,12.8816,0
7268,2,15.7805,15.691,0
7268,3,17.0412,16.413,0
7268,4,27.3989,27.6276,0
7268,6,89.0032,90.5679,0
7268,8,146.0854,144.477,0
7269,4,3.6374,3.5888,0
7269,5,7.2401,6.9779,0
7269,3,7.4071,7.6044,1
7269,2,9.3681,9.4722,0
7269,1,11.9898,12.1186,0
7269,13,13.8706,13.3766,0
7269,11,16.3204,15.6115,0
7269,8,25.6655,24.6244,0
7269,7,51.8263,50.7544,0
7269,10,55.848,56.3205,0
7269,9,73.346,73.4125,0
7269,14,72.5666,73.8487,0
7269,6,79.4623,75.9056,0
7269,12,124.6641,123.1129,0
7269,15,235.1534,245.8347,0
7270,7,3.5182,3.4817,0
7270,2,4.4713,4.4294,0
7270,3,6.1773,6.2743,1
7270,1,8.8819,8.5609,0
7270,8,10.8757,10.7034,0
7270,4,19.3952,19.5719,0
7270,6,26.1055,24.8989,0
7270,5,27.9123,27.6069,0
7271,7,3.4683,3.2979,1
7271,5,3.8073,3.7279,0
7271,6,3.8557,3.9057,0
7271,4,7.5537,7.2522,0
7271,3,31.394,30.315,0
7271,2,40.4873,40.2787,0
7271,1,1372.0813,1000,0
7272,8,4.3811,4.4694,0
7272,9,4.685,4.7012,1
7272,6,6.2611,6.1726,0
7272,7,7.8523,8.1721,0
7272,3,12.2338,12.3631,0
7272,1,16.4464,16.6328,0
7272,4,17.2032,16.8666,0
7272,5,25.0997,24.3997,0
7272,2,56.8469,56.3037,0
7272,10,76.1853,78.9776,0
7273,4,3.2015,3.2157,0
7273,1,3.8207,3.9164,1
7273,8,7.0241,6.8563,0
7273,7,10.7646,11.1132,0
7273,5,13.6846,13.7033,0
7273,3,17.8038,17.3387,0
7273,2,21.7745,20.9668,0
7273,6,64.5915,61.9819,0
7274,2,1.4651,1.4649,1
7274,5,5.4215,5.2095,0
7274,1,10.221,9.6895,0
7274,3,32.9146,31.4478,0
7274,4,208.7396,212.3375,0
7275,3,2.5722,2.6366,1
7275,8,8.2781,8.6775,0
7275,13,12.7991,12.7364,0
7275,10,13.378,13.5787,0
7275,4,14.8781,14.5359,0
7275,1,17.6922,17.2956,0
7275,2,18.6075,18.9552,0
7275,6,24.7361,24.4308,0
7275,12,33.1532,32.7095,0
7275,14,35.9965,36.7871,0
7275,5,45.6355,47.9605,0
7275,7,64.4912,66.4257,0
7275,9,67.0491,67.7469,0
7275,11,106.7558,105.0619,0
7276,7,3.8099,3.8621,0
7276,2,5.0994,5.0236,0
7276,4,6.0314,6.0784,0
7276,6,9.1956,9.0342,0
7276,8,10.8662,10.6209,0
7276,5,13.0766,12.4754,0
7276,3,15.3848,16.0839,1
7276,1,32.7098,31.7481,0
7276,9,356.8681,349.7529,0
7277,3,2.7077,2.7567,1
7277,4,2.8586,2.8327,0
7277,1,8.4165,7.9811,0
7277,5,12.2778,12.8725,0
7277,8,41.0294,42.0815,0
7277,7,46.8337,45.9843,0
7277,6,47.6513,46.8761,0
7277,2,72.0524,73.4102,0
7278,2,2.49,2.5984,1
7278,1,4.1791,4.073,0
7278,5,5.4421,5.6291,0
7278,4,6.259,6.4465,0
7278,3,64.201,63.8173,0
7279,5,1.8862,1.8415,1
7279,1,6.9782,7.1006,0
7279,4,7.579,7.5377,0
7279,7,13.8484,14.1398,0
7279,3,18.3303,18.2668,0
7279,6,20.5185,21.2002,0
7279,2,52.4295,50.964,0
7280,7,3.2085,3.2256,0
7280,5,5.1716,5.0284,0
7280,1,5.3483,5.7022,0
7280,3,7.5105,7.303,0
7280,6,10.8461,10.6576,1
7280,2,17.6163,17.629,0
7280,8,41.4752,45.1119,0
7280,4,567.7533,571.1541,0
7281,1,1.2635,1.2947,0
7281,3,5.6268,5.6292,1
7281,2,32.4647,32.9409,0
7282,6,4.3381,4.2129,0
7282,8,4.7698,4.7893,0
7282,9,6.9025,6.8264,1
7282,3,7.4819,7.1658,0
7282,5,10.2424,10.5349,0
7282,7,14.8273,15.8502,0
7282,2,15.6592,16.2335,0
7282,1,26.7243,25.7294,0
7282,4,66.9085,63.6244,0
7283,8,4.1424,4.1281,0
7283,9,5.1796,5.2596,0
7283,10,5.3448,5.4673,0
7283,5,7.7245,7.7131,0
7283,4,10.4656,10.0043,1
7283,3,12.4215,12.6259,0
7283,11,29.3995,28.5311,0
7283,2,58.7266,57.4835,0
7283,1,82.4229,82.3891,0
7283,7,148.9339,153.1679,0
7283,6,330.3058,322.8203,0
7284,6,2.5266,2.6068,1
7284,9,5.1641,5.0642,0
7284,8,6.7188,6.977,0
7284,2,8.9049,8.9241,0
7284,3,16.0998,16.3572,0
7284,1,22.57,21.6621,0
7284,4,24.444,23.8259,0
7284,7,699.1994,718.7838,0
7284,5,1495.3686,1000,0
7285,5,2.8288,2.7792,0
7285,4,3.036,3.0487,0
7285,3,4.4908,4.5945,1
7285,2,12.3203,12.0652,0
7285,1,75.4122,75.9529,0
7286,5,2.1237,2.1445,0
7286,1,4.4364,4.5407,1
7286,3,6.0638,6.0903,0
7286,7,9.1041,8.9731,0
7286,6,67.6218,66.1069,0
7286,4,110.1879,111.1775,0
7286,2,195.6768,185.1127,0
7287,8,4.4964,4.5024,1
7287,5,5.6579,5.6593,0
7287,7,5.8194,5.8936,0
7287,10,6.336,6.4822,0
7287,2,8.5714,8.4851,0
7287,4,10.1881,9.8884,0
7287,9,29.0228,29.7339,0
7287,3,86.4764,88.7184,0
7287,11,140.5868,143.7243,0
7287,6,613.1743,600.9937,0
7287,1,624.2056,628.4551,0
7288,9,4.1364,4.1812,1
7288,1,7.7274,7.6516,0
7288,4,9.306,9.2035,0
7288,12,9.6022,9.4917,0
7288,7,13.0112,13.3557,0
7288,16,17.8938,17.3664,0
7288,10,18.186,17.6625,0
7288,15,19.0556,18.4454,0
7288,3,19.6121,19.5615,0
7288,13,19.047,19.6886,0
7288,8,25.0162,24.4605,0
7288,5,66.424,70.1659,0
7288,2,110.1771,108.3356,0
7288,14,237.95,237.0767,0
7288,6,236.5888,246.4786,0
7288,11,1000.0912,1000,0
7289,7,2.696,2.7974,0
7289,2,4.5584,4.2724,1
7289,8,7.3525,7.1475,0
7289,3,12.3662,12.5168,0
7289,4,16.6973,16.593,0
7289,9,28.3847,28.6656,0
7289,1,31.4129,32.697,0
7289,5,42.3502,43.107,0
7289,11,44.9199,45.2742,0
7289,10,56.1102,56.5281,0
7289,6,457.345,475.9912,0
7290,2,1.4987,1.4867,1
7290,6,10.0173,10.1786,0
7290,1,11.3734,11.4336,0
7290,4,11.9819,11.9535,0
7290,3,25.9569,27.306,0
7290,7,52.4439,51.828,0
7290,5,253.0205,256.6616,0
7291,1,1.9976,2.0001,0
7291,8,3.9667,3.8517,1
7291,4,9.7406,9.8564,0
7291,7,23.7896,22.6465,0
7291,6,25.1404,24.2636,0
7291,9,32.5348,31.8446,0
7291,3,43.4368,40.9543,0
7291,2,130.1596,129.4395,0
7291,5,725.805,769.2956,0
7292,7,2.7287,2.777,0
7292,2,6.328,5.8368,0
7292,6,6.3282,6.58,0
7292,3,7.8407,7.6134,0
7292,1,9.8472,10.1668,1
7292,5,11.6638,11.8567,0
7292,4,377.2531,390.7179,0
7293,6,4.7989,4.7782,1
7293,2,4.8775,5.0382,0
7293,8,5.5482,5.3445,0
7293,5,8.197,8.2805,0
7293,3,12.2121,12.4281,0
7293,7,13.6635,13.2642,0
7293,4,15.9843,15.5339,0
7293,1,14.9864,16.125,0
7294,3,2.3721,2.4448,1
7294,2,5.3757,5.4062,0
7294,5,6.3325,6.2046,0
7294,1,6.2824,6.3209,0
7294,7,27.3912,27.871,0
7294,4,37.5259,38.9202,0
7294,6,82.237,82.0373,0
7295,4,4.2307,4.3199,0
7295,2,4.8953,4.9793,0
7295,9,5.8791,5.6362,1
7295,1,5.8908,5.8608,0
7295,5,10.712,10.7969,0
7295,10,24.3538,23.844,0
7295,6,26.2696,26.554,0
7295,7,27.4055,28.7627,0
7295,8,171.955,175.9747,0
7295,3,211.9014,208.0242,0
7296,5,3.1244,3.2784,0
7296,9,7.1249,7.2258,0
7296,6,7.0264,7.2823,0
7296,4,10.6533,10.4695,0
7296,3,12.9906,13.8669,1
7296,7,14.0364,13.9618,0
7296,8,16.2304,17.0244,0
7296,12,18.2433,19.0978,0
7296,11,43.9036,43.0026,0
7296,2,78.9964,78.8209,0
7296,10,455.2544,460.0212,0
7296,1,893.6687,891.6571,0
7297,1,3.1715,3.2148,1
7297,6,3.2491,3.3138,0
7297,5,5.4549,5.5134,0
7297,2,7.571,7.5783,0
7297,7,18.7528,17.5606,0
7297,3,156.4418,155.008,0
7297,4,556.3028,542.2588,0
7298,4,5.2007,5.2022,0
7298,2,5.7898,5.698,0
7298,12,7.2041,7.0328,0
7298,5,9.8764,10.1337,0
7298,10,10.7812,10.8139,0
7298,1,12.0891,12.391,0
7298,8,17.0075,16.874,0
7298,7,19.7576,20.1604,0
7298,9,22.1287,23.3043,1
7298,6,28.9232,30.1366,0
7298,11,53.8311,57.3031,0
7298,3,85.3613,91.1687,0
7299,8,5.0182,4.9262,0
7299,3,6.7932,6.5987,0
7299,4,6.7069,6.8746,0
7299,5,7.1217,7.0784,0
7299,1,9.0568,8.8287,0
7299,7,10.6952,10.168,0
7299,9,12.7014,12.1465,0
7299,6,14.9781,14.3637,1
7299,2,68.5235,66.3916,0
7300,5,2.3466,2.361,1
7300,4,3.9121,3.8395,0
7300,3,6.4689,6.2964,0
7300,1,6.7901,6.6012,0
7300,2,61.0832,62.8167,0
7301,5,3.4968,3.4806,0
7301,9,4.9467,4.9194,0
7301,4,6.9107,7.0356,0
7301,6,7.8224,7.5779,1
7301,8,14.2837,14.5484,0
7301,7,17.3766,16.6042,0
7301,1,23.9906,22.3721,0
7301,10,25.4604,24.9147,0
7301,2,40.9568,43.7783,0
7301,3,156.518,155.7411,0
7302,11,4.2154,3.9277,0
7302,8,4.0699,4.0602,0
7302,6,8.2639,8.1967,0
7302,7,8.2944,8.665,0
7302,9,10.0126,10.1996,1
7302,3,19.0456,18.7942,0
7302,10,18.8071,18.964,0
7302,2,38.2498,37.4759,0
7302,4,38.8671,39.639,0
7302,1,89.1056,91.9436,0
7302,5,146.0561,149.3687,0
7303,5,3.6473,3.5423,0
7303,8,5.36,5.2932,0
7303,7,5.5298,5.4959,0
7303,10,6.1004,6.6726,0
7303,1,12.6563,12.6855,1
7303,9,13.6447,13.4233,0
7303,3,72.845,70.4859,0
7303,6,72.7499,71.8607,0
7303,11,133.0042,132.5544,0
7303,4,184.3701,183.0071,0
7303,2,562.6655,591.6057,0
7304,8,5.8289,6.0004,0
7304,7,6.6341,6.4586,0
7304,6,7.7296,7.3961,0
7304,4,7.4191,7.4378,1
7304,2,8.8516,8.8257,0
7304,10,14.9426,14.4378,0
7304,5,16.1287,16.0884,0
7304,1,17.0922,16.5984,0
7304,13,30.6561,29.9944,0
7304,3,38.6683,39.4272,0
7304,12,47.0727,47.2936,0
7304,9,60.7335,62.0105,0
